date,datetime,cash_type,card,money,coffee_name,year,month,day,hour,dow,week,month_sin,month_cos,hour_sin,hour_cos,_date_local,dt_local,wx_temperature_2m,wx_apparent_temperature,wx_dew_point_2m,wx_relative_humidity_2m,wx_pressure_msl,wx_precipitation,wx_rain,wx_cloudcover,wx_windspeed_10m,wx_windgusts_10m,is_holiday,holiday_name,dow_num,is_weekend,time_period
2024-03-01,2024-03-01 21:29:17.391000+02:00,card,ANON-0000-0000-0009,33.8,Americano with Milk,2024,3,1,21,Friday,9,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,2024-03-01,2024-03-01 21:00:00+02:00,2.6,-1.5,-0.6,80,1023.0,0.0,0.0,1,12.7,21.6,False,,4,False,Fuera de horario
2024-03-02,2024-03-02 12:22:06.957000+02:00,card,ANON-0000-0000-0010,28.9,Americano,2024,3,2,12,Saturday,9,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-02,2024-03-02 12:00:00+02:00,6.4,2.4,0.2,64,1021.1,0.0,0.0,0,13.3,28.1,False,,5,True,Medio día
2024-03-02,2024-03-02 12:30:35.668000+02:00,cash,,40.0,Latte,2024,3,2,12,Saturday,9,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-02,2024-03-02 12:00:00+02:00,6.4,2.4,0.2,64,1021.1,0.0,0.0,0,13.3,28.1,False,,5,True,Medio día
2024-03-02,2024-03-02 12:41:41.249000+02:00,card,ANON-0000-0000-0011,33.8,Americano with Milk,2024,3,2,12,Saturday,9,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-02,2024-03-02 12:00:00+02:00,6.4,2.4,0.2,64,1021.1,0.0,0.0,0,13.3,28.1,False,,5,True,Medio día
2024-03-02,2024-03-02 13:59:45.484000+02:00,card,ANON-0000-0000-0012,33.8,Americano with Milk,2024,3,2,13,Saturday,9,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890684,2024-03-02,2024-03-02 13:00:00+02:00,7.3,3.4,0.3,61,1020.8,0.0,0.0,5,12.4,28.4,False,,5,True,Medio día
2024-03-02,2024-03-02 16:38:35.535000+02:00,card,ANON-0000-0000-0013,28.9,Americano,2024,3,2,16,Saturday,9,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-02,2024-03-02 16:00:00+02:00,6.8,2.7,-0.4,60,1020.4,0.0,0.0,83,13.1,25.6,False,,5,True,Tarde
2024-03-02,2024-03-02 18:37:24.475000+02:00,card,ANON-0000-0000-0014,33.8,Americano with Milk,2024,3,2,18,Saturday,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16,2024-03-02,2024-03-02 18:00:00+02:00,3.3,-0.2,-0.7,75,1020.4,0.0,0.0,0,8.4,18.7,False,,5,True,Noche
2024-03-02,2024-03-02 19:34:54.969000+02:00,card,ANON-0000-0000-0004,28.9,Americano,2024,3,2,19,Saturday,9,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-02,2024-03-02 19:00:00+02:00,2.3,-1.5,-1.0,79,1020.6,0.0,0.0,0,10.5,17.3,False,,5,True,Noche
2024-03-03,2024-03-03 12:10:43.981000+02:00,cash,,40.0,Latte,2024,3,3,12,Sunday,9,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-03,2024-03-03 12:00:00+02:00,5.1,-0.1,-2.4,59,1018.8,0.0,0.0,97,18.5,35.6,False,,6,True,Medio día
2024-03-03,2024-03-03 12:27:18.561000+02:00,card,ANON-0000-0000-0015,38.7,Latte,2024,3,3,12,Sunday,9,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-03,2024-03-03 12:00:00+02:00,5.1,-0.1,-2.4,59,1018.8,0.0,0.0,97,18.5,35.6,False,,6,True,Medio día
2024-03-03,2024-03-03 13:33:56.118000+02:00,card,ANON-0000-0000-0016,28.9,Cortado,2024,3,3,13,Sunday,9,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890684,2024-03-03,2024-03-03 13:00:00+02:00,5.4,0.4,-2.0,59,1018.6,0.0,0.0,100,17.6,35.6,False,,6,True,Medio día
2024-03-03,2024-03-03 14:26:56.098000+02:00,card,ANON-0000-0000-0012,28.9,Americano,2024,3,3,14,Sunday,9,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-03,2024-03-03 14:00:00+02:00,5.2,0.3,-1.9,60,1018.3,0.0,0.0,100,16.6,33.8,False,,6,True,Tarde
2024-03-03,2024-03-03 15:09:36.321000+02:00,card,ANON-0000-0000-0017,38.7,Hot Chocolate,2024,3,3,15,Sunday,9,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-03,2024-03-03 15:00:00+02:00,3.5,-1.1,-1.2,71,1019.4,0.1,0.1,100,16.2,32.0,False,,6,True,Tarde
2024-03-03,2024-03-03 19:06:40.271000+02:00,card,ANON-0000-0000-0018,38.7,Cocoa,2024,3,3,19,Sunday,9,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-03,2024-03-03 19:00:00+02:00,1.4,-3.0,-1.5,81,1019.8,0.0,0.0,100,14.2,24.8,False,,6,True,Noche
2024-03-03,2024-03-03 19:08:45.895000+02:00,card,ANON-0000-0000-0019,28.9,Cortado,2024,3,3,19,Sunday,9,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-03,2024-03-03 19:00:00+02:00,1.4,-3.0,-1.5,81,1019.8,0.0,0.0,100,14.2,24.8,False,,6,True,Noche
2024-03-03,2024-03-03 20:03:23.369000+02:00,card,ANON-0000-0000-0020,33.8,Americano with Milk,2024,3,3,20,Sunday,9,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,2024-03-03,2024-03-03 20:00:00+02:00,1.2,-3.2,-1.9,80,1019.5,0.0,0.0,100,13.8,24.8,False,,6,True,Fuera de horario
2024-03-03,2024-03-03 20:04:27.946000+02:00,card,ANON-0000-0000-0020,33.8,Americano with Milk,2024,3,3,20,Sunday,9,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,2024-03-03,2024-03-03 20:00:00+02:00,1.2,-3.2,-1.9,80,1019.5,0.0,0.0,100,13.8,24.8,False,,6,True,Fuera de horario
2024-03-03,2024-03-03 20:08:04.959000+02:00,card,ANON-0000-0000-0020,38.7,Hot Chocolate,2024,3,3,20,Sunday,9,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,2024-03-03,2024-03-03 20:00:00+02:00,1.2,-3.2,-1.9,80,1019.5,0.0,0.0,100,13.8,24.8,False,,6,True,Fuera de horario
2024-03-04,2024-03-04 12:03:51.994000+02:00,card,ANON-0000-0000-0001,38.7,Latte,2024,3,4,12,Monday,10,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-04,2024-03-04 12:00:00+02:00,5.8,1.8,0.7,70,1019.0,0.0,0.0,99,13.6,28.4,False,,0,False,Medio día
2024-03-04,2024-03-04 12:54:50.958000+02:00,card,ANON-0000-0000-0021,38.7,Latte,2024,3,4,12,Monday,10,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-04,2024-03-04 12:00:00+02:00,5.8,1.8,0.7,70,1019.0,0.0,0.0,99,13.6,28.4,False,,0,False,Medio día
2024-03-04,2024-03-04 13:05:16.184000+02:00,card,ANON-0000-0000-0012,33.8,Americano with Milk,2024,3,4,13,Monday,10,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890684,2024-03-04,2024-03-04 13:00:00+02:00,6.5,2.3,0.7,66,1018.6,0.0,0.0,100,15.1,29.9,False,,0,False,Medio día
2024-03-04,2024-03-04 16:04:37.734000+02:00,card,ANON-0000-0000-0022,24.0,Espresso,2024,3,4,16,Monday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-04,2024-03-04 16:00:00+02:00,7.1,2.7,0.2,61,1018.3,0.0,0.0,100,15.7,30.6,False,,0,False,Tarde
2024-03-05,2024-03-05 11:59:52.651000+02:00,card,ANON-0000-0000-0001,38.7,Latte,2024,3,5,11,Tuesday,10,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,2024-03-05,2024-03-05 11:00:00+02:00,5.9,3.1,1.9,76,1018.3,0.0,0.0,2,6.3,18.0,False,,1,False,Medio día
2024-03-05,2024-03-05 16:34:55.963000+02:00,card,ANON-0000-0000-0023,38.7,Latte,2024,3,5,16,Tuesday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-05,2024-03-05 16:00:00+02:00,8.4,4.8,0.7,58,1017.1,0.0,0.0,99,10.4,20.2,False,,1,False,Tarde
2024-03-05,2024-03-05 19:34:06.043000+02:00,card,ANON-0000-0000-0024,38.7,Latte,2024,3,5,19,Tuesday,10,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-05,2024-03-05 19:00:00+02:00,5.2,1.7,1.0,74,1017.9,0.0,0.0,96,10.4,16.9,False,,1,False,Noche
2024-03-05,2024-03-05 19:35:25.021000+02:00,card,ANON-0000-0000-0025,38.7,Hot Chocolate,2024,3,5,19,Tuesday,10,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-05,2024-03-05 19:00:00+02:00,5.2,1.7,1.0,74,1017.9,0.0,0.0,96,10.4,16.9,False,,1,False,Noche
2024-03-05,2024-03-05 19:36:28.571000+02:00,card,ANON-0000-0000-0026,38.7,Cocoa,2024,3,5,19,Tuesday,10,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-05,2024-03-05 19:00:00+02:00,5.2,1.7,1.0,74,1017.9,0.0,0.0,96,10.4,16.9,False,,1,False,Noche
2024-03-05,2024-03-05 19:37:13.659000+02:00,card,ANON-0000-0000-0027,38.7,Hot Chocolate,2024,3,5,19,Tuesday,10,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-05,2024-03-05 19:00:00+02:00,5.2,1.7,1.0,74,1017.9,0.0,0.0,96,10.4,16.9,False,,1,False,Noche
2024-03-05,2024-03-05 19:38:09.354000+02:00,card,ANON-0000-0000-0009,38.7,Hot Chocolate,2024,3,5,19,Tuesday,10,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-05,2024-03-05 19:00:00+02:00,5.2,1.7,1.0,74,1017.9,0.0,0.0,96,10.4,16.9,False,,1,False,Noche
2024-03-05,2024-03-05 19:56:15.776000+02:00,card,ANON-0000-0000-0028,28.9,Cortado,2024,3,5,19,Tuesday,10,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,2024-03-05,2024-03-05 19:00:00+02:00,5.2,1.7,1.0,74,1017.9,0.0,0.0,96,10.4,16.9,False,,1,False,Noche
2024-03-05,2024-03-05 20:01:31.242000+02:00,card,ANON-0000-0000-0028,38.7,Hot Chocolate,2024,3,5,20,Tuesday,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,2024-03-05,2024-03-05 20:00:00+02:00,5.1,1.3,0.4,71,1017.9,0.0,0.0,96,12.0,20.5,False,,1,False,Fuera de horario
2024-03-06,2024-03-06 14:30:27.089000+02:00,cash,,35.0,Americano with Milk,2024,3,6,14,Wednesday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-06,2024-03-06 14:00:00+02:00,2.1,-2.4,-1.5,77,1022.8,0.0,0.0,100,14.8,29.2,False,,2,False,Tarde
2024-03-06,2024-03-06 15:24:07.667000+02:00,card,ANON-0000-0000-0012,28.9,Americano,2024,3,6,15,Wednesday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-06,2024-03-06 15:00:00+02:00,2.6,-2.1,-2.0,72,1023.2,0.0,0.0,100,15.3,29.2,False,,2,False,Tarde
2024-03-06,2024-03-06 15:25:14.351000+02:00,card,ANON-0000-0000-0012,28.9,Cortado,2024,3,6,15,Wednesday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-06,2024-03-06 15:00:00+02:00,2.6,-2.1,-2.0,72,1023.2,0.0,0.0,100,15.3,29.2,False,,2,False,Tarde
2024-03-06,2024-03-06 16:52:01.761000+02:00,card,ANON-0000-0000-0029,38.7,Cappuccino,2024,3,6,16,Wednesday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-06,2024-03-06 16:00:00+02:00,2.5,-2.2,-2.3,71,1023.3,0.0,0.0,100,15.5,29.2,False,,2,False,Tarde
2024-03-06,2024-03-06 16:53:18.344000+02:00,card,ANON-0000-0000-0029,38.7,Cappuccino,2024,3,6,16,Wednesday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-06,2024-03-06 16:00:00+02:00,2.5,-2.2,-2.3,71,1023.3,0.0,0.0,100,15.5,29.2,False,,2,False,Tarde
2024-03-07,2024-03-07 12:08:58.945000+02:00,cash,,40.0,Latte,2024,3,7,12,Thursday,10,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-07,2024-03-07 12:00:00+02:00,-0.5,-4.3,-5.2,70,1026.4,0.0,0.0,100,7.1,20.2,False,,3,False,Medio día
2024-03-07,2024-03-07 12:18:40.543000+02:00,card,ANON-0000-0000-0030,38.7,Hot Chocolate,2024,3,7,12,Thursday,10,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-07,2024-03-07 12:00:00+02:00,-0.5,-4.3,-5.2,70,1026.4,0.0,0.0,100,7.1,20.2,False,,3,False,Medio día
2024-03-07,2024-03-07 13:03:58.976000+02:00,card,ANON-0000-0000-0031,38.7,Latte,2024,3,7,13,Thursday,10,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890684,2024-03-07,2024-03-07 13:00:00+02:00,0.1,-3.7,-4.7,70,1026.2,0.0,0.0,100,7.3,18.7,False,,3,False,Medio día
2024-03-07,2024-03-07 13:25:43.977000+02:00,cash,,40.0,Latte,2024,3,7,13,Thursday,10,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890684,2024-03-07,2024-03-07 13:00:00+02:00,0.1,-3.7,-4.7,70,1026.2,0.0,0.0,100,7.3,18.7,False,,3,False,Medio día
2024-03-07,2024-03-07 17:40:22.606000+02:00,card,ANON-0000-0000-0032,28.9,Americano,2024,3,7,17,Thursday,10,1.0,6.123233995736766e-17,-0.9659258262890684,-0.2588190451025206,2024-03-07,2024-03-07 17:00:00+02:00,0.3,-3.4,-4.7,69,1025.6,0.0,0.0,100,6.6,16.2,False,,3,False,Noche
2024-03-07,2024-03-07 17:41:28.784000+02:00,card,ANON-0000-0000-0033,33.8,Americano with Milk,2024,3,7,17,Thursday,10,1.0,6.123233995736766e-17,-0.9659258262890684,-0.2588190451025206,2024-03-07,2024-03-07 17:00:00+02:00,0.3,-3.4,-4.7,69,1025.6,0.0,0.0,100,6.6,16.2,False,,3,False,Noche
2024-03-08,2024-03-08 12:34:41.283000+02:00,card,ANON-0000-0000-0012,28.9,Cortado,2024,3,8,12,Friday,10,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-08,2024-03-08 12:00:00+02:00,4.3,0.9,-4.4,53,1021.6,0.0,0.0,0,5.8,18.0,True,Міжнародний жіночий день,4,False,Medio día
2024-03-08,2024-03-08 14:22:28.653000+02:00,card,ANON-0000-0000-0034,38.7,Cappuccino,2024,3,8,14,Friday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-08,2024-03-08 14:00:00+02:00,6.0,2.1,-4.9,45,1020.3,0.0,0.0,0,7.5,18.7,True,Міжнародний жіночий день,4,False,Tarde
2024-03-08,2024-03-08 15:53:02.042000+02:00,card,ANON-0000-0000-0035,28.9,Americano,2024,3,8,15,Friday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-08,2024-03-08 15:00:00+02:00,7.2,2.7,-8.3,32,1019.5,0.0,0.0,0,9.6,21.2,True,Міжнародний жіночий день,4,False,Tarde
2024-03-08,2024-03-08 16:44:12.686000+02:00,card,ANON-0000-0000-0012,28.9,Americano,2024,3,8,16,Friday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-08,2024-03-08 16:00:00+02:00,6.8,2.1,-8.0,34,1019.1,0.0,0.0,0,11.0,21.6,True,Міжнародний жіночий день,4,False,Tarde
2024-03-08,2024-03-08 16:45:11.048000+02:00,card,ANON-0000-0000-0033,28.9,Americano,2024,3,8,16,Friday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-08,2024-03-08 16:00:00+02:00,6.8,2.1,-8.0,34,1019.1,0.0,0.0,0,11.0,21.6,True,Міжнародний жіночий день,4,False,Tarde
2024-03-08,2024-03-08 16:46:11.155000+02:00,card,ANON-0000-0000-0012,33.8,Americano with Milk,2024,3,8,16,Friday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-08,2024-03-08 16:00:00+02:00,6.8,2.1,-8.0,34,1019.1,0.0,0.0,0,11.0,21.6,True,Міжнародний жіночий день,4,False,Tarde
2024-03-08,2024-03-08 20:57:51.451000+02:00,card,ANON-0000-0000-0036,38.7,Latte,2024,3,8,20,Friday,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,2024-03-08,2024-03-08 20:00:00+02:00,-0.4,-4.8,-6.8,62,1018.5,0.0,0.0,0,10.2,16.6,True,Міжнародний жіночий день,4,False,Fuera de horario
2024-03-08,2024-03-08 20:59:24.941000+02:00,card,ANON-0000-0000-0037,38.7,Latte,2024,3,8,20,Friday,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,2024-03-08,2024-03-08 20:00:00+02:00,-0.4,-4.8,-6.8,62,1018.5,0.0,0.0,0,10.2,16.6,True,Міжнародний жіночий день,4,False,Fuera de horario
2024-03-09,2024-03-09 13:49:37.292000+02:00,cash,,40.0,Hot Chocolate,2024,3,9,13,Saturday,10,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890684,2024-03-09,2024-03-09 13:00:00+02:00,4.5,1.0,-2.1,62,1019.7,0.0,0.0,100,7.4,23.0,False,,5,True,Medio día
2024-03-09,2024-03-09 14:05:15.559000+02:00,card,ANON-0000-0000-0038,24.0,Espresso,2024,3,9,14,Saturday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-09,2024-03-09 14:00:00+02:00,4.3,0.9,-2.3,62,1019.7,0.0,0.0,100,6.4,18.4,False,,5,True,Tarde
2024-03-09,2024-03-09 14:07:38.275000+02:00,card,ANON-0000-0000-0039,28.9,Americano,2024,3,9,14,Saturday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-09,2024-03-09 14:00:00+02:00,4.3,0.9,-2.3,62,1019.7,0.0,0.0,100,6.4,18.4,False,,5,True,Tarde
2024-03-09,2024-03-09 14:09:47.714000+02:00,card,ANON-0000-0000-0012,38.7,Cappuccino,2024,3,9,14,Saturday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-09,2024-03-09 14:00:00+02:00,4.3,0.9,-2.3,62,1019.7,0.0,0.0,100,6.4,18.4,False,,5,True,Tarde
2024-03-09,2024-03-09 14:13:03.521000+02:00,card,ANON-0000-0000-0040,28.9,Americano,2024,3,9,14,Saturday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-09,2024-03-09 14:00:00+02:00,4.3,0.9,-2.3,62,1019.7,0.0,0.0,100,6.4,18.4,False,,5,True,Tarde
2024-03-09,2024-03-09 14:14:26.458000+02:00,card,ANON-0000-0000-0040,28.9,Americano,2024,3,9,14,Saturday,10,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,2024-03-09,2024-03-09 14:00:00+02:00,4.3,0.9,-2.3,62,1019.7,0.0,0.0,100,6.4,18.4,False,,5,True,Tarde
2024-03-09,2024-03-09 15:09:22.229000+02:00,card,ANON-0000-0000-0041,38.7,Latte,2024,3,9,15,Saturday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-09,2024-03-09 15:00:00+02:00,5.3,1.9,-2.1,59,1019.2,0.0,0.0,100,6.6,16.6,False,,5,True,Tarde
2024-03-09,2024-03-09 15:41:06.167000+02:00,card,ANON-0000-0000-0042,33.8,Americano with Milk,2024,3,9,15,Saturday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-09,2024-03-09 15:00:00+02:00,5.3,1.9,-2.1,59,1019.2,0.0,0.0,100,6.6,16.6,False,,5,True,Tarde
2024-03-09,2024-03-09 15:53:10.408000+02:00,card,ANON-0000-0000-0043,28.9,Cortado,2024,3,9,15,Saturday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-09,2024-03-09 15:00:00+02:00,5.3,1.9,-2.1,59,1019.2,0.0,0.0,100,6.6,16.6,False,,5,True,Tarde
2024-03-09,2024-03-09 15:54:36.828000+02:00,card,ANON-0000-0000-0043,38.7,Cappuccino,2024,3,9,15,Saturday,10,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,2024-03-09,2024-03-09 15:00:00+02:00,5.3,1.9,-2.1,59,1019.2,0.0,0.0,100,6.6,16.6,False,,5,True,Tarde
2024-03-09,2024-03-09 16:08:01.829000+02:00,card,ANON-0000-0000-0009,33.8,Americano with Milk,2024,3,9,16,Saturday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-09,2024-03-09 16:00:00+02:00,5.0,1.7,-2.3,59,1019.2,0.0,0.0,98,6.0,15.1,False,,5,True,Tarde
2024-03-09,2024-03-09 16:26:52.873000+02:00,card,ANON-0000-0000-0044,38.7,Hot Chocolate,2024,3,9,16,Saturday,10,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,2024-03-09,2024-03-09 16:00:00+02:00,5.0,1.7,-2.3,59,1019.2,0.0,0.0,98,6.0,15.1,False,,5,True,Tarde
2024-03-09,2024-03-09 21:17:57.572000+02:00,card,ANON-0000-0000-0009,38.7,Cappuccino,2024,3,9,21,Saturday,10,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,2024-03-09,2024-03-09 21:00:00+02:00,-1.6,-6.1,-5.1,77,1019.6,0.0,0.0,23,11.8,14.4,False,,5,True,Fuera de horario
2024-03-09,2024-03-09 21:19:10.084000+02:00,card,ANON-0000-0000-0009,38.7,Hot Chocolate,2024,3,9,21,Saturday,10,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,2024-03-09,2024-03-09 21:00:00+02:00,-1.6,-6.1,-5.1,77,1019.6,0.0,0.0,23,11.8,14.4,False,,5,True,Fuera de horario
2024-03-10,2024-03-10 09:44:18.538000+02:00,cash,,30.0,Americano,2024,3,10,9,Sunday,10,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,2024-03-10,2024-03-10 09:00:00+02:00,2.2,-0.9,-1.6,76,1018.4,0.0,0.0,0,5.1,14.4,False,,6,True,Mañana
2024-03-10,2024-03-10 09:45:29.441000+02:00,cash,,35.0,Americano with Milk,2024,3,10,9,Sunday,10,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,2024-03-10,2024-03-10 09:00:00+02:00,2.2,-0.9,-1.6,76,1018.4,0.0,0.0,0,5.1,14.4,False,,6,True,Mañana
2024-03-10,2024-03-10 12:06:02.960000+02:00,cash,,40.0,Latte,2024,3,10,12,Sunday,10,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,2024-03-10,2024-03-10 12:00:00+02:00,6.7,3.4,0.5,65,1018.5,0.0,0.0,0,9.7,23.0,False,,6,True,Medio día
